temperature,humidity,wind_speed,rainfall,weather_severity_score,heavy_rain,high_humidity
29.2,87.9,24.1,32.8,47.230000000000004,0,1
27.6,86.9,16.4,63.1,57.35,1,1
25.5,55.5,15.2,15.7,28.52,0,0
31.5,51.0,23.1,9.1,26.71,0,0
28.6,92.6,27.7,20.0,44.18,0,1
43.7,20.7,11.4,1.3,13.380000000000003,0,0
26.3,75.2,27.8,46.2,49.230000000000004,0,0
34.2,38.3,12.9,3.6,18.93,0,0
44.9,40.4,10.1,2.8,19.75,0,0
27.7,86.9,48.6,92.5,75.56,1,1
20.3,73.1,18.5,58.1,50.900000000000006,1,0
24.0,94.4,23.5,66.7,62.1,1,1
31.3,38.2,12.8,3.7,18.630000000000003,0,0
25.5,73.2,21.9,37.6,43.93,0,0
33.3,24.4,14.9,1.3,14.15,0,0
35.0,37.0,10.3,0.8,16.98,0,0
36.2,31.4,8.3,2.3,15.620000000000001,0,0
31.5,38.6,11.0,3.9,18.490000000000002,0,0
22.4,89.8,49.2,75.0,69.02,1,1
24.8,64.0,10.5,16.4,30.34,0,0
28.2,52.7,24.7,16.4,30.130000000000003,0,0
30.8,68.5,16.9,8.7,30.490000000000002,0,0
39.4,25.2,14.1,2.5,15.319999999999999,0,0
28.9,76.4,31.1,47.6,51.07000000000001,0,0
23.8,91.0,21.7,27.6,45.06000000000001,0,1
31.4,33.2,9.4,1.2,15.460000000000003,0,0
32.0,30.0,6.4,3.8,15.0,0,0
25.2,97.0,33.4,90.5,74.49999999999999,1,1
27.0,47.0,18.0,11.6,25.04,0,0
26.3,100.0,48.0,99.0,81.82999999999998,1,1
27.0,80.9,15.4,25.8,40.370000000000005,0,0
32.8,23.6,18.0,0.1,14.0,0,0
35.0,32.2,11.9,1.1,15.98,0,0
22.3,89.4,30.8,21.4,43.77,0,1
23.8,86.9,24.2,41.3,49.81000000000001,0,1
36.0,39.1,6.2,0.8,16.89,0,0
21.7,72.9,16.8,58.5,50.800000000000004,1,0
26.0,82.4,22.5,26.5,42.42000000000001,0,0
23.2,95.0,20.1,52.6,55.88000000000001,1,1
42.9,39.6,8.7,2.5,18.91,0,0
31.4,28.2,11.2,3.2,15.12,0,0
28.0,100.0,33.7,69.2,67.22,1,1
23.0,51.6,24.7,8.7,26.200000000000003,0,0
22.9,91.0,18.8,64.2,59.03,1,1
32.0,25.1,13.1,1.3,13.870000000000001,0,0
31.8,33.4,14.9,0.9,16.54,0,0
31.6,69.2,14.4,15.4,32.96,0,0
21.3,92.6,34.2,76.6,67.39,1,1
29.1,93.3,25.6,35.3,50.14,0,1
25.1,80.2,15.8,66.1,56.169999999999995,1,0
36.2,31.7,16.3,0.7,16.669999999999998,0,0
44.7,43.2,6.4,1.1,19.15,0,0
44.9,21.7,14.7,2.9,15.1,0,0
23.0,45.4,18.6,7.9,22.8,0,0
38.9,36.1,12.0,4.0,18.72,0,0
41.2,39.1,17.0,1.5,19.85,0,0
25.2,94.2,34.5,61.2,62.16000000000001,1,1
27.1,85.6,30.5,68.5,61.89,1,1
43.3,21.9,6.0,0.1,12.14,0,0
30.5,54.7,14.9,7.1,25.28,0,0
22.7,63.5,23.1,15.7,32.220000000000006,0,0
27.5,81.0,24.3,43.3,49.230000000000004,0,0
26.0,75.7,31.6,43.7,49.11,0,0
31.8,37.9,13.2,1.3,17.71,0,0
30.2,42.8,12.9,1.9,19.2,0,0
28.1,74.3,27.6,62.8,55.74,1,0
26.9,76.9,20.8,67.2,56.8,1,0
31.6,63.8,22.3,8.1,29.999999999999996,0,0
26.0,94.5,15.2,68.2,61.269999999999996,1,1
20.4,87.7,26.9,38.8,49.25,0,1
28.1,86.5,32.6,25.0,45.28000000000001,0,1
22.7,51.6,14.9,7.0,23.53,0,0
24.0,77.6,29.0,31.6,44.12,0,0
38.1,27.7,11.9,4.2,16.18,0,0
36.9,22.8,9.9,0.9,12.87,0,0
24.7,62.0,23.3,10.9,30.089999999999996,0,0
20.0,77.1,31.9,64.6,57.35,1,0
18.3,96.3,41.8,74.2,68.76,1,1
36.1,36.2,14.3,3.7,18.810000000000002,0,0
22.8,70.3,29.9,54.0,50.95,1,0
20.0,82.0,24.6,50.5,51.72,1,0
26.4,76.9,25.8,23.3,40.19,0,0
24.1,78.4,33.7,59.7,56.55000000000001,1,0
19.8,85.8,46.7,76.2,67.54,1,1
41.1,23.2,17.5,0.9,14.93,0,0
27.2,55.4,15.6,18.0,29.659999999999997,0,0
41.6,44.3,11.1,2.7,20.75,0,0
22.9,68.3,20.4,17.9,34.019999999999996,0,0
24.1,84.4,33.5,25.7,44.71000000000001,0,0
18.7,89.3,19.0,25.5,42.66,0,1
15.6,80.6,47.0,96.2,73.62,1,0
22.4,56.4,22.0,12.8,28.679999999999996,0,0
38.2,27.5,7.0,0.5,13.67,0,0
27.6,75.5,20.6,64.2,55.209999999999994,1,0
28.1,69.3,24.9,14.2,34.26,0,0
25.5,59.8,13.7,16.6,29.87,0,0
37.3,36.7,11.6,0.1,17.099999999999998,0,0
25.5,88.6,38.0,74.2,66.41000000000001,1,1
25.3,80.7,37.1,78.3,65.48,1,0
41.6,37.4,7.7,2.2,17.8,0,0
32.2,41.1,15.8,4.1,20.35,0,0
30.3,56.6,17.3,6.4,26.03,0,0
24.0,76.1,24.7,33.5,43.56999999999999,0,0
25.7,90.6,24.5,44.2,52.33,0,1
29.4,46.1,23.8,17.2,28.410000000000004,0,0
42.1,38.3,16.1,0.0,18.919999999999998,0,0
35.5,33.7,5.7,3.5,16.200000000000003,0,0
26.3,80.2,29.4,44.2,50.25000000000001,0,0
24.9,63.6,20.4,7.2,28.53,0,0
23.3,83.0,24.6,28.5,43.55,0,0
22.8,80.1,26.6,52.8,52.75,1,0
28.2,63.3,22.1,14.1,31.87,0,0
20.6,74.0,24.4,62.5,54.14000000000001,1,0
29.3,92.3,17.0,59.4,57.78,1,1
23.2,80.0,26.4,49.7,51.480000000000004,0,0
27.6,82.4,15.4,67.9,57.720000000000006,1,0
36.5,29.0,16.0,2.5,16.549999999999997,0,0
18.5,96.4,49.5,92.9,77.83000000000001,1,1
25.5,49.6,24.7,18.8,29.89,0,0
19.1,92.3,21.2,26.2,44.32000000000001,0,1
36.6,22.6,6.9,0.5,12.020000000000001,0,0
19.6,87.6,32.3,25.9,45.06,0,1
31.0,61.5,23.0,9.6,29.990000000000002,0,0
38.4,33.1,11.0,0.1,16.009999999999998,0,0
28.5,48.9,17.0,19.5,28.72,0,0
29.1,47.3,11.8,6.5,22.06,0,0
23.0,71.7,25.6,45.3,47.05,0,0
19.2,85.5,33.0,35.9,48.53,0,1
25.3,51.0,12.2,7.3,23.19,0,0
31.4,36.0,14.3,1.4,17.36,0,0
33.2,25.1,15.3,1.4,14.47,0,0
30.2,29.5,11.4,3.8,15.669999999999998,0,0
36.1,44.0,6.2,3.5,19.45,0,0
22.9,96.3,35.3,79.8,70.16000000000001,1,1
24.7,87.3,24.8,32.9,46.779999999999994,0,1
44.6,43.2,11.7,3.5,21.160000000000004,0,0
22.1,81.5,40.8,63.3,60.13999999999999,1,0
28.0,76.2,24.1,65.9,56.839999999999996,1,0
21.3,80.8,31.5,33.7,46.15,0,0
43.8,26.5,5.7,2.6,14.509999999999998,0,0
28.0,90.3,27.8,55.8,57.769999999999996,1,1
42.1,34.7,5.8,1.6,16.42,0,0
24.8,85.5,31.2,88.1,69.61,1,1
25.1,88.0,30.8,28.4,46.43,0,1
18.5,84.8,31.2,60.4,57.69,1,0
19.9,80.7,43.4,87.9,70.04,1,0
29.4,58.4,18.7,17.0,31.000000000000004,0,0
24.1,84.5,21.9,30.7,44.42,0,0
18.3,89.7,19.9,26.3,43.239999999999995,0,1
36.5,21.3,9.0,2.7,12.92,0,0
22.0,84.8,33.1,51.1,54.7,1,0
21.3,89.4,26.1,64.0,59.77,1,1
27.8,71.9,17.5,29.0,39.45,0,0
23.9,64.2,14.9,16.3,31.150000000000002,0,0
21.0,91.7,32.3,65.8,62.39,1,1
25.2,56.8,16.6,18.4,30.24,0,0
20.9,88.5,34.0,61.2,59.92,1,1
20.5,87.9,39.4,62.1,61.14000000000001,1,1
22.3,83.1,31.3,79.3,65.13999999999999,1,0
43.6,24.7,16.4,1.4,15.61,0,0
36.6,29.6,5.4,2.5,14.620000000000001,0,0
24.0,77.2,20.8,28.0,40.919999999999995,0,0
30.4,21.9,13.6,1.2,12.809999999999999,0,0
33.7,28.3,13.3,1.8,15.240000000000002,0,0
24.7,69.7,18.4,9.8,30.98,0,0
31.7,33.0,17.3,3.8,18.05,0,0
25.9,89.7,40.2,96.8,76.26,1,1
31.7,28.5,17.8,1.2,15.76,0,0
43.8,38.0,8.2,0.6,17.66,0,0
24.9,62.3,22.3,16.9,32.4,0,0
26.1,59.1,24.9,8.4,28.68,0,0
38.9,37.3,10.8,0.5,17.439999999999998,0,0
25.9,92.2,18.7,43.7,51.47,0,1
16.2,89.9,47.7,63.6,63.57,1,1
26.5,89.8,15.4,60.4,56.82999999999999,1,1
21.2,92.9,25.3,40.6,51.29,0,1
29.8,86.5,20.3,54.6,54.83000000000001,1,1
24.5,60.8,18.1,7.9,27.47,0,0
40.3,38.8,12.4,3.0,19.35,0,0
30.4,45.0,14.6,0.4,19.619999999999997,0,0
32.6,21.9,5.0,2.3,11.749999999999998,0,0
23.1,88.9,28.0,38.3,49.900000000000006,0,1
32.0,41.9,5.0,2.2,17.65,0,0
18.4,90.9,21.3,35.6,47.61,0,1
21.2,88.5,44.2,68.2,64.79,1,1
24.5,59.2,10.7,12.7,27.430000000000003,0,0
21.4,77.5,34.6,33.6,45.75,0,0
26.4,86.6,30.4,98.8,74.22,1,1
15.3,94.4,49.1,87.1,74.50999999999999,1,1
29.6,78.2,15.7,34.8,43.480000000000004,0,0
17.6,84.3,33.4,81.4,66.29,1,0
30.7,23.0,5.9,4.2,12.83,0,0
25.4,80.5,26.7,46.1,50.470000000000006,0,0
22.5,51.0,22.9,6.8,24.85,0,0
34.4,29.6,11.1,1.3,15.06,0,0
27.5,89.2,30.5,94.1,73.25,1,1
19.9,76.4,22.8,22.8,38.59000000000001,0,0
29.3,92.1,19.8,21.6,43.16,0,1
19.4,94.7,29.0,51.6,56.78999999999999,1,1
34.9,32.2,6.8,0.0,14.51,0,0
29.0,54.7,17.4,14.7,28.67,0,0
41.2,33.2,5.0,4.5,16.880000000000003,0,0
26.3,92.3,30.5,27.8,47.540000000000006,0,1
22.0,91.5,27.6,28.1,46.410000000000004,0,1
41.2,22.5,9.1,1.1,13.129999999999999,0,0
30.4,61.6,21.0,13.9,31.279999999999998,0,0
26.4,84.5,28.5,67.6,60.730000000000004,1,0
37.0,36.1,16.7,2.3,18.79,0,0
28.4,77.6,31.8,59.8,56.400000000000006,1,0
24.2,81.7,44.7,87.7,70.95,1,0
43.0,31.2,11.0,1.4,16.42,0,0
18.1,86.5,38.5,65.3,61.580000000000005,1,1
23.1,82.4,34.4,67.1,60.75000000000001,1,0
32.2,26.7,8.9,4.1,14.65,0,0
38.4,29.6,16.5,0.1,16.060000000000002,0,0
25.8,76.1,28.8,42.8,48.29,0,0
44.9,30.6,7.1,1.0,15.49,0,0
42.2,37.7,15.9,1.6,19.35,0,0
24.8,86.4,23.6,21.0,41.519999999999996,0,1
23.1,56.0,19.9,6.3,25.61,0,0
29.4,45.8,16.9,16.6,26.7,0,0
20.2,84.5,44.9,63.7,61.830000000000005,1,0
24.8,80.6,26.7,45.7,50.28,0,0
20.1,85.7,33.8,71.9,63.24,1,1
23.8,83.2,49.9,83.0,70.52,1,0
16.9,98.6,39.1,75.5,69.28999999999999,1,1
23.0,81.1,32.5,35.3,47.24999999999999,0,0
29.0,76.9,31.2,66.1,58.65,1,0
27.6,68.9,14.6,10.2,30.430000000000003,0,0
33.5,24.8,12.2,0.3,13.35,0,0
37.9,39.7,9.2,1.4,18.1,0,0
33.3,32.9,10.2,1.2,15.72,0,0
28.6,64.6,22.2,14.1,32.32,0,0
44.6,22.3,17.0,2.9,15.71,0,0
24.5,86.5,27.6,23.7,43.400000000000006,0,1
22.5,70.1,29.3,37.1,43.98,0,0
18.2,93.9,44.8,89.0,74.55,1,1
19.5,86.3,49.8,94.3,75.52,1,1
36.2,25.1,10.9,3.8,14.850000000000001,0,0
22.0,87.6,20.4,32.6,45.6,0,1
28.3,65.2,22.1,18.3,34.13,0,0
31.8,58.8,19.4,10.6,28.939999999999994,0,0
17.1,82.8,39.2,75.9,64.75,1,0
42.7,34.5,7.2,0.4,16.22,0,0
34.6,36.2,12.3,2.9,17.94,0,0
23.7,50.1,10.7,17.3,26.46,0,0
26.2,90.6,32.8,73.3,65.68,1,1
17.4,87.3,42.0,61.5,60.93,1,1
20.1,93.4,21.5,49.9,54.29,0,1
25.5,91.7,45.2,95.6,77.34,1,1
25.8,76.1,21.7,56.6,52.39,1,0
38.1,45.0,9.5,3.3,20.53,0,0
32.9,20.3,6.3,1.2,11.120000000000001,0,0
28.6,82.8,28.0,42.2,50.18,0,0
33.5,24.2,13.3,3.9,14.83,0,0
31.2,59.2,20.0,8.7,28.360000000000003,0,0
38.3,34.0,9.1,2.5,16.85,0,0
28.2,70.0,34.7,24.4,40.52,0,0
30.0,71.1,26.3,62.8,54.71,1,0
32.9,33.2,15.6,1.3,16.89,0,0
24.7,82.1,24.0,38.3,47.22,0,0
42.9,23.4,11.3,4.1,15.21,0,0
42.4,30.9,9.1,0.3,15.45,0,0
19.0,94.3,31.4,58.0,59.67,1,1
25.2,85.6,22.6,30.9,45.08,0,1
19.7,87.5,15.4,49.2,50.980000000000004,0,1
40.9,31.5,14.3,2.6,17.439999999999998,0,0
20.1,94.9,15.9,26.5,44.260000000000005,0,1
15.4,94.0,49.0,82.5,72.54,1,1
26.6,54.4,11.0,13.6,26.62,0,0
28.9,45.3,13.2,13.7,24.6,0,0
42.1,44.4,15.2,3.0,21.77,0,0
36.5,33.9,13.0,0.8,16.740000000000002,0,0
18.3,81.9,34.3,59.1,56.9,1,0
42.5,38.8,8.9,5.0,19.669999999999998,0,0
22.1,64.4,23.5,17.8,33.35,0,0
24.4,79.7,15.3,29.4,41.17,0,0
26.8,68.2,13.1,17.7,32.84,0,0
20.8,79.4,19.6,38.6,45.260000000000005,0,0
32.6,32.3,12.1,4.3,17.09,0,0
42.1,34.5,15.0,2.5,18.56,0,0
38.2,29.4,17.3,2.5,17.1,0,0
30.1,27.1,7.3,4.8,14.520000000000001,0,0
27.5,77.4,29.5,37.0,46.67,0,0
33.2,26.5,7.5,3.6,14.209999999999999,0,0
27.6,84.4,41.3,97.5,75.34,1,0
34.9,21.7,12.2,2.7,13.52,0,0
22.1,63.9,11.0,5.8,25.9,0,0
36.4,35.9,6.2,1.7,16.33,0,0
27.8,90.3,19.1,49.0,53.29,0,1
18.4,75.6,33.0,37.4,46.08,0,0
40.9,36.6,17.2,3.5,19.91,0,0
28.5,52.9,21.2,5.4,25.120000000000005,0,0
27.7,79.0,30.8,61.1,57.07,1,0
26.0,71.3,15.9,37.7,42.25,0,0
27.1,50.4,24.8,15.3,28.910000000000004,0,0
27.7,93.5,32.5,78.5,68.72,1,1
26.0,50.9,21.7,9.1,25.85,0,0
25.4,76.8,27.5,29.4,42.839999999999996,0,0
23.5,93.7,35.2,85.3,71.61999999999999,1,1
23.3,64.7,12.6,8.9,27.82,0,0
24.0,51.4,14.8,5.2,22.86,0,0
26.7,83.9,15.6,68.4,58.32,1,0
33.0,25.8,14.9,3.4,15.38,0,0
30.5,64.5,15.0,7.8,28.52,0,0
22.3,77.1,30.0,41.4,47.919999999999995,0,0
29.7,82.7,25.2,20.7,41.099999999999994,0,0
15.9,92.4,48.9,68.5,66.49000000000001,1,1
26.9,77.9,17.1,20.3,37.6,0,0
26.9,78.0,24.6,60.4,55.17,1,0
41.4,38.3,10.5,1.3,18.249999999999996,0,0
22.4,69.9,24.4,6.6,30.73,0,0
24.2,65.2,22.5,6.2,28.96,0,0
22.6,88.3,30.5,45.5,53.05,0,1
30.0,45.2,22.5,5.4,23.22,0,0
30.5,37.9,12.7,3.4,18.32,0,0
23.7,77.4,27.8,66.3,57.67,1,0
24.6,100.0,35.0,66.1,65.89999999999999,1,1
27.5,80.4,19.8,65.0,56.830000000000005,1,0
21.5,71.4,33.0,67.7,57.25,1,0
25.2,69.1,24.5,16.1,34.59,0,0
23.5,87.5,43.8,91.8,74.08,1,1
30.3,36.4,12.6,2.7,17.55,0,0
26.0,63.2,24.7,13.9,32.06,0,0
27.4,91.1,27.5,33.0,48.77,0,1
20.9,81.6,32.9,60.8,57.47,1,0
30.2,36.3,9.9,1.0,16.29,0,0
19.8,75.1,33.7,60.2,55.33,1,0
26.2,48.7,12.9,11.2,24.290000000000003,0,0
29.3,72.9,26.9,23.3,39.5,0,0
36.2,35.8,16.4,5.0,19.64,0,0
22.3,92.9,40.7,79.2,69.92,1,1
20.3,79.2,28.6,30.6,43.75,0,0
25.5,63.5,24.5,13.0,31.7,0,0
28.0,72.1,30.6,48.1,49.790000000000006,0,0
31.4,47.2,19.9,6.3,23.8,0,0
26.4,51.9,21.3,7.2,25.35,0,0
19.6,90.9,33.1,39.0,51.45000000000001,0,1
19.5,77.2,27.1,31.9,43.290000000000006,0,0
29.5,50.6,22.2,18.4,29.93,0,0
23.5,65.0,21.7,18.0,33.39,0,0
17.8,94.0,43.7,88.7,74.2,1,1
23.5,84.1,33.9,47.2,53.24,0,0
18.5,85.1,27.3,50.4,53.0,1,1
26.6,86.8,29.3,46.0,52.959999999999994,0,1
38.8,31.1,5.6,3.5,15.73,0,0
26.0,91.9,33.3,90.9,73.19,1,1
28.5,84.7,34.8,32.6,48.260000000000005,0,0
29.5,53.4,16.5,11.9,27.03,0,0
42.4,21.5,7.9,2.1,13.110000000000001,0,0
29.3,69.7,13.9,12.3,31.540000000000003,0,0
35.1,29.9,14.5,4.3,17.1,0,0
24.0,93.6,31.5,71.5,65.38000000000001,1,1
29.9,83.0,19.3,66.9,58.510000000000005,1,0
22.0,69.2,15.7,15.8,32.42,0,0
22.1,50.3,15.7,10.1,24.48,0,0
30.3,52.1,11.0,14.1,26.5,0,0
28.9,54.7,14.9,5.1,24.32,0,0
25.2,53.0,14.3,12.2,26.159999999999997,0,0
19.6,79.8,27.8,31.1,43.9,0,0
39.5,43.8,6.8,4.5,20.25,0,0
27.2,93.6,21.6,61.1,59.559999999999995,1,1
22.8,63.3,17.1,11.4,29.25,0,0
23.3,80.4,30.4,32.3,45.449999999999996,0,0
36.0,40.6,15.0,1.8,19.5,0,0
21.2,71.3,16.4,67.4,53.75,1,0
17.2,90.9,44.7,79.7,69.81,1,1
23.8,50.4,24.2,12.3,27.259999999999998,0,0
24.5,50.5,16.2,7.3,23.76,0,0
27.1,54.2,24.5,9.6,27.71,0,0
27.3,97.7,34.5,97.9,78.10000000000001,1,1
19.4,92.4,33.0,49.6,56.1,0,1
26.5,81.7,41.1,84.3,69.10000000000001,1,0
26.6,64.3,21.3,11.5,30.810000000000002,0,0
26.7,81.9,19.6,36.5,45.760000000000005,0,0
34.8,21.9,5.8,2.4,12.17,0,0
29.8,89.4,24.1,32.7,47.7,0,1
21.1,78.3,29.2,27.7,42.519999999999996,0,0
31.5,69.3,18.7,5.2,29.759999999999998,0,0
24.4,82.7,15.4,55.2,52.41,1,0
27.5,90.7,33.0,32.4,49.52,0,1
19.8,93.3,42.3,89.6,74.27,1,1
42.8,38.5,15.6,4.1,20.59,0,0
27.9,59.1,15.9,9.6,27.54,0,0
17.9,93.8,33.9,76.2,67.19000000000001,1,1
28.0,60.3,24.5,5.6,28.029999999999998,0,0
29.2,86.5,22.4,41.4,49.91,0,1
27.0,96.6,42.0,70.4,68.24000000000001,1,1
19.4,78.2,23.2,64.0,55.64,1,0
32.7,28.1,14.3,1.2,15.04,0,0
28.2,55.4,14.5,9.0,25.939999999999998,0,0
23.0,70.7,28.0,69.1,56.75,1,0
27.2,68.6,21.1,17.6,34.559999999999995,0,0
30.1,48.3,18.9,16.5,27.880000000000003,0,0
24.7,52.0,15.3,11.3,25.65,0,0
27.2,87.9,24.5,69.6,61.83,1,1
21.6,88.0,48.8,99.9,78.28000000000002,1,1
26.9,88.4,48.7,64.4,64.71000000000001,1,1
25.0,64.7,17.4,5.1,27.43,0,0
20.7,73.6,30.9,53.8,51.849999999999994,1,0
41.1,36.9,14.6,0.3,18.22,0,0
36.8,34.5,13.8,4.4,18.549999999999997,0,0
30.6,67.8,22.3,8.5,31.260000000000005,0,0
29.3,58.7,22.7,7.6,28.119999999999997,0,0
31.9,38.3,6.9,3.2,17.34,0,0
22.0,75.5,26.9,44.5,48.03000000000001,0,0
27.9,66.6,21.2,15.7,33.29,0,0
25.4,84.3,30.3,31.3,46.410000000000004,0,0
23.5,83.7,46.5,92.9,73.92,1,0
37.4,23.6,15.0,1.1,14.26,0,0
27.4,85.8,29.2,40.1,50.36000000000001,0,1
36.0,30.0,17.0,3.7,17.48,0,0
21.8,86.2,15.5,68.3,58.46,1,1
17.4,97.8,42.9,97.2,78.53999999999999,1,1
22.0,70.7,21.3,47.9,46.830000000000005,0,0
26.8,82.4,27.3,70.0,60.86,1,0
35.0,44.0,17.6,1.5,20.82,0,0
22.9,84.2,26.7,67.1,59.73,1,0
25.6,82.8,18.3,33.7,44.540000000000006,0,0
25.5,53.6,19.4,6.4,25.07,0,0
24.8,70.2,21.9,24.8,37.84,0,0
43.0,23.2,13.2,0.7,14.18,0,0
16.4,94.3,41.8,79.2,69.97,1,1
22.1,58.4,15.2,16.2,29.25,0,0
43.2,40.6,6.4,2.1,18.62,0,0
38.1,30.6,12.7,0.6,15.770000000000001,0,0
29.7,84.3,31.3,65.2,60.6,1,0
26.5,84.3,47.9,86.8,72.24000000000001,1,0
44.2,36.3,12.6,1.6,18.47,0,0
30.5,28.1,15.7,0.5,14.82,0,0
42.6,39.3,12.3,0.4,18.67,0,0
27.7,93.3,17.3,22.1,43.06,0,1
41.5,35.5,11.5,3.7,18.580000000000002,0,0
19.3,88.6,22.6,52.7,54.11,1,1
25.0,86.7,33.6,78.2,66.51,1,1
44.1,34.3,8.4,1.3,16.9,0,0
21.6,96.7,46.7,88.1,75.75,1,1
21.7,84.6,26.3,38.2,48.089999999999996,0,0
37.6,38.8,13.4,2.5,19.08,0,0
21.8,91.2,45.3,73.0,67.80000000000001,1,1
31.1,31.3,12.4,2.7,16.060000000000002,0,0
31.9,26.4,6.0,1.2,12.789999999999997,0,0
31.1,21.1,6.4,2.1,11.559999999999999,0,0
27.9,84.8,49.5,67.7,65.21,1,0
20.0,92.8,16.2,65.1,59.12,1,1
44.5,31.0,8.3,2.9,16.57,0,0
20.3,85.3,33.3,92.5,71.28,1,1
44.1,27.2,12.1,2.5,15.99,0,0
18.7,73.5,19.1,36.3,42.26,0,0
30.1,66.4,21.4,18.7,34.690000000000005,0,0
30.8,60.4,19.2,19.1,32.68,0,0
24.5,64.2,23.0,19.9,34.27,0,0
23.2,99.4,41.7,73.2,69.75999999999999,1,1
26.3,83.1,45.5,68.2,63.94,1,0
27.7,76.0,16.6,61.7,53.57000000000001,1,0
24.7,47.5,19.8,10.9,25.04,0,0
22.7,45.5,20.3,11.5,24.580000000000002,0,0
30.9,60.3,17.7,13.0,29.919999999999998,0,0
33.1,43.8,12.7,0.8,19.310000000000002,0,0
26.0,87.7,22.5,32.2,46.29,0,1
24.9,79.4,17.4,32.2,42.67,0,0
43.5,32.9,17.4,4.1,19.34,0,0
24.7,75.9,30.7,59.9,55.34,1,0
27.1,82.8,20.6,57.0,54.47,1,0
24.1,81.9,44.9,72.7,65.04,1,0
23.8,99.4,47.5,93.1,78.94,1,1
31.8,40.6,6.3,1.1,17.06,0,0
21.5,76.9,25.8,28.4,41.74,0,0
28.3,91.9,30.7,56.7,59.22,1,1
36.6,40.4,8.6,4.3,19.22,0,0
37.4,40.4,13.8,4.4,20.380000000000003,0,0
29.7,90.8,28.2,59.4,59.61,1,1
27.7,89.1,34.2,53.9,57.900000000000006,1,1
22.9,78.6,34.9,21.8,41.57,0,0
31.0,20.3,13.4,2.0,12.67,0,0
31.2,56.7,22.6,15.7,30.930000000000003,0,0
39.1,27.1,5.2,4.5,14.880000000000003,0,0
33.7,38.1,17.9,3.0,19.580000000000002,0,0
44.8,27.8,16.7,4.9,18.12,0,0
29.4,74.2,20.0,23.8,38.72,0,0
19.3,84.3,24.4,24.6,41.940000000000005,0,0
40.6,34.6,10.3,4.8,18.42,0,0
35.8,22.1,16.7,4.5,15.35,0,0
25.7,67.1,14.4,7.8,28.7,0,0
20.7,87.5,25.9,25.7,43.78,0,1
42.4,34.7,8.3,0.0,16.310000000000002,0,0
42.4,26.1,16.7,3.2,16.689999999999998,0,0
26.9,55.8,19.5,17.4,30.290000000000003,0,0
22.0,72.4,20.8,44.1,45.72,0,0
29.0,48.5,15.1,6.4,23.03,0,0
31.7,36.9,15.9,1.2,17.9,0,0
21.7,81.4,23.9,28.0,42.57000000000001,0,0
27.0,78.6,21.8,69.5,58.44,1,0
24.6,93.0,32.9,61.7,61.62,1,1
43.4,41.5,8.4,3.8,19.99,0,0
29.0,56.4,22.7,19.5,32.16,0,0
26.0,85.4,24.7,44.4,50.92,0,1
37.6,25.7,13.0,0.8,14.389999999999999,0,0
38.4,28.0,9.1,1.4,14.620000000000001,0,0
29.8,91.2,29.7,49.8,56.2,0,1
42.2,28.0,11.1,0.2,14.920000000000002,0,0
31.2,22.4,12.7,4.0,13.98,0,0
27.3,52.7,14.1,18.0,28.560000000000002,0,0
34.2,41.4,5.2,0.6,17.12,0,0
32.5,37.7,10.8,0.3,16.84,0,0
26.1,66.3,20.7,15.6,32.879999999999995,0,0
42.1,44.3,9.3,2.5,20.36,0,0
32.2,35.6,13.7,4.1,18.28,0,0
28.1,48.2,17.2,19.5,28.510000000000005,0,0
25.7,57.1,15.1,18.7,30.2,0,0
31.1,37.3,14.9,3.7,18.76,0,0
34.6,39.4,16.1,1.1,18.939999999999998,0,0
44.9,25.3,16.3,0.4,15.5,0,0
33.7,29.4,6.3,1.6,14.09,0,0
33.4,31.8,6.9,1.4,14.82,0,0
21.8,80.1,15.3,44.8,47.19,0,0
25.7,83.0,36.2,89.9,70.66999999999999,1,0
30.7,40.5,11.6,3.1,18.78,0,0
19.1,85.9,24.6,56.6,55.239999999999995,1,1
18.6,87.6,18.4,21.2,40.3,0,1
40.4,42.2,9.3,3.2,19.84,0,0
23.7,79.7,17.4,29.1,41.39999999999999,0,0
27.4,79.3,20.9,53.1,51.95,1,0
26.8,93.3,31.2,20.9,45.269999999999996,0,1
21.3,95.3,48.8,77.6,71.52,1,1
22.1,62.8,23.7,7.5,28.79,0,0
31.0,27.8,8.2,1.9,13.84,0,0
16.6,90.3,32.1,84.9,69.13,1,1
27.6,92.6,41.2,73.8,68.3,1,1
17.6,83.0,34.3,93.6,70.96,1,0
23.4,93.9,26.9,20.3,44.010000000000005,0,1
22.6,68.4,16.3,16.8,32.760000000000005,0,0
20.3,84.3,38.5,86.4,69.58,1,0
20.0,91.7,32.9,50.6,56.33,1,1
28.5,93.0,31.9,63.3,62.45,1,1
28.6,69.9,24.6,16.6,35.39,0,0
29.2,83.0,34.5,25.2,44.8,0,0
28.1,84.7,15.3,41.8,48.0,0,0
42.2,32.9,9.1,0.0,15.91,0,0
23.6,66.3,16.2,7.9,28.65,0,0
41.1,32.1,14.3,3.3,17.92,0,0
18.4,93.2,21.3,68.1,61.3,1,1
28.7,76.6,29.0,47.4,50.60999999999999,0,0
22.5,96.9,42.3,78.5,71.17999999999999,1,1
15.4,83.5,32.1,87.1,67.85000000000001,1,0
31.2,51.0,11.6,11.3,25.26,0,0
34.1,29.9,8.4,3.7,15.54,0,0
30.8,20.9,8.5,0.3,11.17,0,0
